,Month,Sector,Coal_CO2Emissions,NaturalGas_CO2Emissions,Distillate_FuelOil_CO2Emissions,HGL_CO2Emissions,Petroleum_CO2Emissions,Residual_fuelOil_CO2Emissions,Share_OfElectricPower_CO2Emissions,Other_CO2Emissions,Total_CO2Emissions
1448,1996-09-01,transportation,0,2.454,27.227,0.081,135.546,4.376,0.288,103.863,138.289
1449,1996-10-01,transportation,0,2.697,29.717,0.083,149.198,7.088,0.276,112.30799999999999,152.17
1450,1996-11-01,transportation,0,3.382,26.724,0.081,137.771,4.845,0.272,106.12100000000001,141.426
1451,1996-12-01,transportation,0,4.07,26.717,0.083,140.128,5.336,0.271,107.993,144.469
1452,1997-01-01,transportation,0,4.796,27.399,0.076,135.329,5.112,0.269,102.742,140.393
1453,1997-02-01,transportation,0,4.279,24.302,0.069,127.418,6.887,0.237,96.16000000000001,131.933
1454,1997-03-01,transportation,0,4,28.626,0.076,141.345,5.364,0.244,107.279,145.589
1455,1997-04-01,transportation,0,3.383,28.998,0.074,142.591,6.184,0.24,107.33500000000001,146.214
1456,1997-05-01,transportation,0,2.97,29.362,0.076,146.513,5.421,0.258,111.65299999999999,149.74
1457,1997-06-01,transportation,0,2.71,28.762,0.074,142.444,3.786,0.276,109.822,145.43
1458,1997-07-01,transportation,0,2.879,29.997,0.076,150.245,2.965,0.311,117.206,153.434
1459,1997-08-01,transportation,0,2.841,29.637,0.076,146.78,3.04,0.298,114.027,149.92
1460,1997-09-01,transportation,0,2.688,28.633,0.074,139.307,3.543,0.296,107.057,142.291
1461,1997-10-01,transportation,0,2.861,31.452,0.076,146.71,3.137,0.294,112.04499999999999,149.865
1462,1997-11-01,transportation,0,3.569,28.379,0.074,139.35,4.305,0.272,106.591,143.191
1463,1997-12-01,transportation,0,4.411,29.7,0.076,145.021,3.7,0.279,111.54400000000001,149.71
1464,1998-01-01,transportation,0,4.023,27.99,0.094,140.496,6.828,0.271,105.58500000000001,144.79
1465,1998-02-01,transportation,0,3.536,26.063,0.085,128.179,4.94,0.232,97.09100000000001,131.947
1466,1998-03-01,transportation,0,3.543,29.836,0.094,143.93,3.501,0.258,110.49799999999999,147.731
1467,1998-04-01,transportation,0,2.826,29.524,0.091,148.507,7.634,0.244,111.257,151.577
1468,1998-05-01,transportation,0,2.467,29.558,0.094,145.723,2.581,0.279,113.489,148.47
1469,1998-06-01,transportation,0,2.406,30.922,0.091,145.653,1.586,0.295,113.055,148.354
1470,1998-07-01,transportation,0,2.595,30.842,0.094,153.939,3.885,0.303,119.11800000000001,156.836
1471,1998-08-01,transportation,0,2.612,31.904,0.094,151.16,1.969,0.313,117.19399999999999,154.086
1472,1998-09-01,transportation,0,2.431,29.763,0.091,144.323,4.463,0.308,110.005,147.061
1473,1998-10-01,transportation,0,2.438,31.401,0.094,151.209,3.956,0.274,115.757,153.921
1474,1998-11-01,transportation,0,2.85,28.498,0.091,142.704,4.948,0.272,109.167,145.826
1475,1998-12-01,transportation,0,3.562,29.176,0.094,150.816,4.301,0.269,117.244,154.647
1476,1999-01-01,transportation,0,4.228,28.939,0.076,140.579,3.003,0.275,108.561,145.082
1477,1999-02-01,transportation,0,3.548,25.583,0.069,130.921,3.941,0.252,101.32900000000001,134.722
1478,1999-03-01,transportation,0,3.609,31.005,0.076,149.043,4.58,0.27,113.38199999999999,152.922
1479,1999-04-01,transportation,0,2.965,29.921,0.074,146.075,2.655,0.267,113.426,149.307
1480,1999-05-01,transportation,0,2.48,31.322,0.076,152.217,5.204,0.287,115.615,154.984
1481,1999-06-01,transportation,0,2.345,31.284,0.074,150.663,1.962,0.296,117.343,153.304
1482,1999-07-01,transportation,0,2.52,32.567,0.076,155.157,0.37,0.338,122.145,158.015
1483,1999-08-01,transportation,0,2.596,32.664,0.076,156.694,4.772,0.314,119.18299999999999,159.604
1484,1999-09-01,transportation,0,2.401,30.969,0.074,146.195,4.012,0.289,111.13900000000001,148.885
1485,1999-10-01,transportation,0,2.6,33.162,0.076,156.315,4.716,0.288,118.361,159.203
1486,1999-11-01,transportation,0,2.836,30.154,0.074,146.825,6.501,0.266,110.096,149.927
1487,1999-12-01,transportation,0,3.684,31.907,0.076,161.908,8.255,0.26,121.67,165.851
1488,2000-01-01,transportation,0,4.001,29.837,0.063,143.06,5.841,0.3,107.31800000000001,147.36
1489,2000-02-01,transportation,0,3.715,28.125,0.059,143.175,6.878,0.275,108.113,147.165
1490,2000-03-01,transportation,0,3.248,31.637,0.063,153.107,5.654,0.279,115.753,156.635
1491,2000-04-01,transportation,0,2.819,31.061,0.061,150.39,6.47,0.26,112.798,153.469
1492,2000-05-01,transportation,0,2.571,33.736,0.063,157.093,3.629,0.307,119.665,159.971
1493,2000-06-01,transportation,0,2.377,32.955,0.061,155.721,4.364,0.312,118.34,158.409
1494,2000-07-01,transportation,0,2.395,33.38,0.063,161.455,7.11,0.326,120.90199999999999,164.175
1495,2000-08-01,transportation,0,2.601,34.546,0.063,163.062,3.522,0.347,124.931,166.011
1496,2000-09-01,transportation,0,2.314,33.172,0.061,151.921,3.49,0.318,115.19800000000001,154.552
1497,2000-10-01,transportation,0,2.459,33.54,0.063,159.987,8.255,0.307,118.12800000000001,162.753
1498,2000-11-01,transportation,0,3.022,31.611,0.061,150.772,5.891,0.295,113.207,154.089
1499,2000-12-01,transportation,0,4.13,32.118,0.063,158.644,5.543,0.301,120.919,163.075
1500,2001-01-01,transportation,0,4.234,30.652,0.073,146.649,3.431,0.315,112.49199999999999,151.199
1501,2001-02-01,transportation,0,3.649,29.083,0.066,136.237,3.815,0.279,103.273,140.165
1502,2001-03-01,transportation,0,3.538,33.327,0.073,153.862,3.632,0.302,116.82900000000001,157.703
1503,2001-04-01,transportation,0,2.833,32.464,0.071,150.588,4.433,0.286,113.61999999999999,153.707
1504,2001-05-01,transportation,0,2.372,34.456,0.073,158.01,4.093,0.319,119.388,160.701
1505,2001-06-01,transportation,0,2.25,33.664,0.071,152.689,3.035,0.331,115.92,155.27
1506,2001-07-01,transportation,0,2.496,34.514,0.073,162.04,4.223,0.345,123.22999999999999,164.881
1507,2001-08-01,transportation,0,2.61,35.919,0.073,159.597,1.397,0.37,122.207,162.577
1508,2001-09-01,transportation,0,2.329,32.962,0.071,147.486,3.072,0.341,111.381,150.156
1509,2001-10-01,transportation,0,2.575,34.748,0.073,156.537,5.33,0.323,116.388,159.436
1510,2001-11-01,transportation,0,2.663,31.786,0.071,147.92,4.433,0.303,111.63000000000001,150.886
1511,2001-12-01,transportation,0,3.338,31.062,0.073,149.067,3.077,0.306,114.855,152.711
1512,2002-01-01,transportation,0,4.032,31.19,0.076,148.5,5.063,0.281,112.17,152.813
1513,2002-02-01,transportation,0,3.632,28.302,0.069,137.001,4.318,0.264,104.313,140.896
1514,2002-03-01,transportation,0,3.652,32.695,0.076,155.351,5.654,0.28,116.925,159.283
1515,2002-04-01,transportation,0,3.028,33.816,0.074,153.743,4.611,0.277,115.242,157.048
1516,2002-05-01,transportation,0,2.579,34.913,0.076,160.115,4.295,0.296,120.83099999999999,162.99
1517,2002-06-01,transportation,0,2.547,34.193,0.074,157.304,3.906,0.316,119.131,160.167
1518,2002-07-01,transportation,0,2.808,35.845,0.076,161.76,2.317,0.335,123.522,164.903
1519,2002-08-01,transportation,0,2.769,36.17,0.076,163.094,2.374,0.338,124.473,166.2
1520,2002-09-01,transportation,0,2.474,33.961,0.074,150.759,3.192,0.322,113.531,153.554
1521,2002-10-01,transportation,0,2.64,34.943,0.076,157.386,3.618,0.322,118.749,160.348
1522,2002-11-01,transportation,0,3.08,33.276,0.074,154.059,5.92,0.298,114.788,157.437
1523,2002-12-01,transportation,0,3.847,32.84,0.076,158.935,5.555,0.309,120.462,163.091
1524,2003-01-01,transportation,0,4.057,32.658,0.096,148.891,2.333,0.411,113.80499999999999,153.359
1525,2003-02-01,transportation,0,3.757,31.108,0.086,139.347,3.707,0.349,104.446,143.453
1526,2003-03-01,transportation,0,3.286,34.119,0.096,156.082,5.094,0.375,116.773,159.743
1527,2003-04-01,transportation,0,2.597,34.922,0.092,153.733,3.938,0.334,114.78200000000001,156.665
1528,2003-05-01,transportation,0,2.248,35.21,0.096,159.455,3.864,0.358,120.28399999999999,162.06
1529,2003-06-01,transportation,0,2.027,35.277,0.092,156.641,2.289,0.364,118.982,159.032
1530,2003-07-01,transportation,0,2.382,36.302,0.096,162.918,2.694,0.381,123.826,165.681
1531,2003-08-01,transportation,0,2.457,37.057,0.096,167.804,3.774,0.397,126.878,170.658
1532,2003-09-01,transportation,0,2.119,35.08,0.092,154.617,2.794,0.373,116.64999999999999,157.11
1533,2003-10-01,transportation,0,2.307,36.52,0.096,162.824,3.828,0.388,122.38,165.519
1534,2003-11-01,transportation,0,2.617,34.004,0.092,155.692,4.666,0.378,116.928,158.686
1535,2003-12-01,transportation,0,3.41,34.808,0.096,160.803,3.891,0.404,122.00800000000001,164.618
1536,2004-01-01,transportation,0,3.828,34.423,0.102,153.641,3.618,0.425,115.498,157.894
1537,2004-02-01,transportation,0,3.593,32.639,0.095,149.781,5.713,0.405,111.334,153.779
1538,2004-03-01,transportation,0,2.995,36.819,0.102,161.91,5.089,0.369,119.9,165.275
1539,2004-04-01,transportation,0,2.483,37.202,0.099,159.141,4.578,0.365,117.262,161.989
1540,2004-05-01,transportation,0,2.236,37.905,0.102,163.707,3.758,0.387,121.942,166.33
1541,2004-06-01,transportation,0,2.107,37.661,0.099,161.745,3.549,0.381,120.437,164.233
1542,2004-07-01,transportation,0,2.252,38.954,0.102,167.972,4.01,0.419,124.90700000000001,170.643
1543,2004-08-01,transportation,0,2.243,39.259,0.102,167.835,3.134,0.404,125.33999999999999,170.482
1544,2004-09-01,transportation,0,2.109,37.772,0.099,158.827,4.514,0.397,116.442,161.333
1545,2004-10-01,transportation,0,2.214,38.905,0.102,166.885,6.284,0.397,121.594,169.495
1546,2004-11-01,transportation,0,2.54,35.973,0.099,159.897,5.978,0.387,117.848,162.824
1547,2004-12-01,transportation,0,3.328,35.465,0.102,163.554,5.307,0.441,122.681,167.322
1548,2005-01-01,transportation,0,3.86,34.801,0.151,157.057,5.581,0.46,116.525,161.377
1549,2005-02-01,transportation,0,3.376,32.499,0.136,146.523,5.825,0.418,108.065,150.317
1550,2005-03-01,transportation,0,3.314,38.346,0.151,163.984,4.549,0.406,120.939,167.704
1551,2005-04-01,transportation,0,2.586,37.698,0.146,160.541,5.566,0.376,117.131,163.502
1552,2005-05-01,transportation,0,2.278,39.516,0.151,168.577,5.474,0.372,123.436,171.228
1553,2005-06-01,transportation,0,2.296,38.648,0.146,162.945,3.676,0.413,120.47500000000001,165.655
1554,2005-07-01,transportation,0,2.53,39.334,0.151,170.027,3.757,0.411,126.78500000000001,172.969
1555,2005-08-01,transportation,0,2.543,40.015,0.151,171.774,4.645,0.444,126.96199999999999,174.762
1556,2005-09-01,transportation,0,2.142,38.466,0.146,159.038,5.098,0.405,115.328,161.585
1557,2005-10-01,transportation,0,2.147,39.309,0.151,165.786,6.112,0.396,120.213,168.328
1558,2005-11-01,transportation,0,2.499,36.791,0.146,161.058,7.616,0.391,116.504,163.947
1559,2005-12-01,transportation,0,3.505,37.817,0.151,167.035,4.985,0.449,124.082,170.989
1560,2006-01-01,transportation,0,3.316,36.364,0.147,162.51,8.267,0.403,117.731,166.229
1561,2006-02-01,transportation,0,3.287,33.906,0.133,147.513,6.396,0.39,107.078,151.189
1562,2006-03-01,transportation,0,3.253,39.765,0.147,167.26,7.648,0.402,119.7,170.915
1563,2006-04-01,transportation,0,2.567,38.948,0.142,163.078,6.029,0.363,117.959,166.008
1564,2006-05-01,transportation,0,2.326,41.099,0.147,169.338,5.206,0.372,122.885,172.036
1565,2006-06-01,transportation,0,2.362,40.439,0.142,166.526,4.646,0.39,121.3,169.278
1566,2006-07-01,transportation,0,2.685,41.821,0.147,173.836,4.87,0.413,126.99799999999999,176.934
1567,2006-08-01,transportation,0,2.673,43.003,0.147,174.798,5.225,0.411,126.423,177.882
1568,2006-09-01,transportation,0,2.223,40.269,0.142,162.102,4.188,0.378,117.50200000000001,164.703
1569,2006-10-01,transportation,0,2.504,42.35,0.147,169.414,5.135,0.399,121.781,172.317
1570,2006-11-01,transportation,0,2.692,38.883,0.142,160.302,3.802,0.384,117.47500000000001,163.379
1571,2006-12-01,transportation,0,3.244,39.486,0.147,168.762,6.597,0.414,122.532,172.419
1572,2007-01-01,transportation,0,3.787,37.081,0.117,161.146,6.424,0.497,117.523,165.429
1573,2007-02-01,transportation,0,3.93,35.076,0.106,148.454,5.834,0.455,107.438,152.838
1574,2007-03-01,transportation,0,3.247,39.155,0.117,165.316,6.113,0.467,119.931,169.03
1575,2007-04-01,transportation,0,2.757,40,0.114,163.606,5.744,0.407,117.749,166.77
1576,2007-05-01,transportation,0,2.365,41.729,0.117,172.046,6.543,0.39,123.657,174.801
1577,2007-06-01,transportation,0,2.36,41.139,0.114,168.219,6.312,0.433,120.654,171.012
1578,2007-07-01,transportation,0,2.523,42.386,0.117,174.635,5.833,0.441,126.29700000000001,177.598
1579,2007-08-01,transportation,0,2.887,42.869,0.117,175.217,6.093,0.447,126.13900000000001,178.551
1580,2007-09-01,transportation,0,2.413,40.335,0.114,162.695,5.887,0.425,116.358,165.534
1581,2007-10-01,transportation,0,2.469,41.505,0.117,168.356,5.606,0.417,121.127,171.242
1582,2007-11-01,transportation,0,2.786,37.497,0.114,162.132,8.024,0.434,116.499,165.353
1583,2007-12-01,transportation,0,3.658,37.274,0.117,164.062,6.203,0.442,120.46799999999999,168.162
1584,2008-01-01,transportation,0,4.33,33.008,0.214,153.503,6.283,0.45,113.997,158.283
1585,2008-02-01,transportation,0,3.962,31.51,0.2,142.589,4.39,0.413,106.488,146.964
1586,2008-03-01,transportation,0,3.597,35.898,0.214,158.091,5.73,0.396,116.248,162.084
1587,2008-04-01,transportation,0,2.873,36.304,0.207,156.807,6.95,0.384,113.347,160.064
1588,2008-05-01,transportation,0,2.477,37.973,0.214,163.283,6.841,0.375,118.254,166.135
1589,2008-06-01,transportation,0,2.521,36.538,0.207,155.746,5.907,0.395,113.094,158.662
1590,2008-07-01,transportation,0,2.684,37.847,0.214,161.169,6.557,0.416,116.55,164.27
1591,2008-08-01,transportation,0,2.645,38.053,0.214,160.162,4.686,0.416,117.209,163.223
1592,2008-09-01,transportation,0,2.307,35.896,0.207,144.72,4.307,0.386,104.309,147.414
1593,2008-10-01,transportation,0,2.573,38.864,0.214,158.007,6.073,0.402,112.855,160.982
1594,2008-11-01,transportation,0,2.943,34.628,0.207,147.756,4.734,0.397,108.187,151.095
1595,2008-12-01,transportation,0,3.79,33.545,0.214,152.137,7.073,0.428,111.306,156.355
1596,2009-01-01,transportation,0,4.538,32.956,0.15,147.284,6.434,0.481,107.745,152.304
1597,2009-02-01,transportation,0,3.872,29.579,0.135,133.269,3.514,0.39,100.041,137.531
1598,2009-03-01,transportation,0,3.596,33.666,0.15,151.966,6.129,0.394,112.02099999999999,155.956
1599,2009-04-01,transportation,0,2.878,32.723,0.145,149.86,7.254,0.353,109.738,153.091
1600,2009-05-01,transportation,0,2.478,34.967,0.15,151.545,4.176,0.356,112.253,154.378
1601,2009-06-01,transportation,0,2.519,34.98,0.145,151.783,5.721,0.372,110.93599999999999,154.673
1602,2009-07-01,transportation,0,2.739,35.494,0.15,154.66,2.651,0.4,116.366,157.8
1603,2009-08-01,transportation,0,2.87,35.717,0.15,156.328,4.448,0.396,116.014,159.593
1604,2009-09-01,transportation,0,2.603,33.795,0.145,144.912,3.004,0.364,107.968,147.879
1605,2009-10-01,transportation,0,2.752,35.533,0.15,152.106,5.109,0.357,111.314,155.215
1606,2009-11-01,transportation,0,2.938,32.975,0.145,144.342,4.632,0.36,106.59,147.639
1607,2009-12-01,transportation,0,4.143,33.642,0.15,150.916,6.29,0.432,110.834,155.491
1608,2010-01-01,transportation,0,4.475,31.537,0.04,142.908,6.109,0.435,105.22200000000001,147.818
1609,2010-02-01,transportation,0,3.946,29.985,0.036,130.474,4.961,0.408,95.491,134.828
1610,2010-03-01,transportation,0,3.399,35.646,0.04,151.103,5.994,0.379,109.424,154.882
1611,2010-04-01,transportation,0,2.676,35.79,0.039,151.09,6.656,0.342,108.604,154.109
1612,2010-05-01,transportation,0,2.557,36.822,0.04,155.547,5.588,0.371,113.097,158.475
1613,2010-06-01,transportation,0,2.612,36.578,0.039,153.279,4.642,0.405,112.022,156.296
1614,2010-07-01,transportation,0,2.893,37.446,0.04,158.541,5.905,0.413,115.14999999999999,161.847
1615,2010-08-01,transportation,0,2.976,39.33,0.04,158.509,4.677,0.388,114.46199999999999,161.873
1616,2010-09-01,transportation,0,2.585,37.304,0.039,151.929,5.454,0.366,109.13300000000001,154.88
1617,2010-10-01,transportation,0,2.625,37.262,0.04,153.922,5.518,0.352,111.103,156.899
1618,2010-11-01,transportation,0,3.122,35.278,0.039,146.397,6.138,0.362,104.94200000000001,149.881
1619,2010-12-01,transportation,0,4.306,36.001,0.04,150.622,5.34,0.435,109.241,155.363
1620,2011-01-01,transportation,0,4.622,34.057,0.039,143.651,6.099,0.424,103.456,148.697
1621,2011-02-01,transportation,0,3.921,31.226,0.035,132.234,5.567,0.354,95.406,136.509
1622,2011-03-01,transportation,0,3.554,37.036,0.039,150.531,4.999,0.371,108.456,154.455
1623,2011-04-01,transportation,0,2.9,35.991,0.038,146.873,5.008,0.354,105.837,150.126
1624,2011-05-01,transportation,0,2.645,37.989,0.039,152.082,5.195,0.364,108.858,155.091
1625,2011-06-01,transportation,0,2.632,38.096,0.038,152.256,5.064,0.383,109.059,155.271
1626,2011-07-01,transportation,0,3.009,37.789,0.039,153.201,3.26,0.4,112.112,156.61
1627,2011-08-01,transportation,0,3.008,39.662,0.039,154.61,3.518,0.374,111.392,157.993
1628,2011-09-01,transportation,0,2.626,36.575,0.038,146.573,5.267,0.352,104.693,149.551
1629,2011-10-01,transportation,0,2.762,37.979,0.039,148.861,4.341,0.347,106.502,151.97
1630,2011-11-01,transportation,0,3.224,35.672,0.038,142.363,4.328,0.333,102.32600000000001,145.92
1631,2011-12-01,transportation,0,4.045,34.285,0.039,146.259,5.65,0.373,106.285,150.676
1632,2012-01-01,transportation,0,4.48,32.115,0.038,138.311,5.232,0.351,100.926,143.141
1633,2012-02-01,transportation,0,4.066,30.888,0.035,133.997,4.295,0.335,98.778,138.398
1634,2012-03-01,transportation,0,3.448,33.793,0.038,144.391,4.875,0.302,105.68599999999999,148.141
1635,2012-04-01,transportation,0,3.163,34.368,0.037,142.87,4.933,0.295,103.531,146.328
1636,2012-05-01,transportation,0,3.03,36.243,0.038,150.096,3.67,0.323,110.14599999999999,153.45
1637,2012-06-01,transportation,0,3.024,35.632,0.037,147.95,3.954,0.333,108.328,151.307
1638,2012-07-01,transportation,0,3.349,36.564,0.038,151.203,5.252,0.373,109.34799999999998,154.925
1639,2012-08-01,transportation,0,3.249,37.184,0.038,154.436,4.637,0.361,112.578,158.047
1640,2012-09-01,transportation,0,2.918,34.982,0.037,141.487,4.313,0.334,102.156,144.739
1641,2012-10-01,transportation,0,3.07,37.141,0.038,147.117,3.559,0.331,106.37899999999999,150.518
1642,2012-11-01,transportation,0,3.511,34.341,0.037,139.363,3.616,0.331,101.369,143.205
1643,2012-12-01,transportation,0,4.064,33.499,0.038,139.166,2.016,0.351,103.613,143.582
1644,2013-01-01,transportation,0,5.209,33.04,0.038,138.755,3.654,0.361,102.02199999999999,144.325
1645,2013-02-01,transportation,0,4.644,30.15,0.034,126.101,2.919,0.352,92.997,131.097
1646,2013-03-01,transportation,0,4.551,33.83,0.038,145.302,5.377,0.355,106.056,150.208
1647,2013-04-01,transportation,0,3.532,34.855,0.037,143.157,3.005,0.327,105.261,147.015
1648,2013-05-01,transportation,0,3.134,36.885,0.038,150.612,2.794,0.334,110.89500000000001,154.08
1649,2013-06-01,transportation,0,3.12,36.166,0.037,147.051,3.271,0.359,107.578,150.529
1650,2013-07-01,transportation,0,3.45,37.514,0.038,155.135,4.26,0.37,113.324,158.955
1651,2013-08-01,transportation,0,3.452,37.6,0.038,155.448,5.02,0.368,112.789,159.268
1652,2013-09-01,transportation,0,3.161,34.981,0.037,145.238,4.386,0.341,105.834,148.739
1653,2013-10-01,transportation,0,3.341,37.754,0.038,150.712,3.164,0.318,109.755,154.37
1654,2013-11-01,transportation,0,4.17,34.29,0.037,144.339,4.272,0.317,105.74000000000001,148.826
1655,2013-12-01,transportation,0,5.282,34.366,0.038,142.39,1.518,0.387,106.469,148.059
1656,2014-01-01,transportation,0,4.875,35.01,0.038,139.271,2.376,0.409,101.846,144.555
1657,2014-02-01,transportation,0,4.166,31.686,0.035,129.379,2.11,0.392,95.54899999999999,133.937
1658,2014-03-01,transportation,0,3.882,35.831,0.038,144.871,1.559,0.358,107.443,149.111
1659,2014-04-01,transportation,0,2.967,37.044,0.037,146.925,3.248,0.322,106.596,150.215
1660,2014-05-01,transportation,0,2.736,38.197,0.038,151.014,2.67,0.345,110.109,154.095
1661,2014-06-01,transportation,0,2.637,37.612,0.037,148.919,2.929,0.337,108.341,151.893
